"scenario_id","eps","p","cov_type","design","method","p_value","reject"
"S36",0.1,50,"ar1","unbalanced","Schott",0.111189878956103,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0165746491383016,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.109171904854406,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0287703785334417,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0890589002533079,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0882423944958763,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.234072056440426,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0813094187321143,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0508788044133185,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.115869271075994,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0058364814195152,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00995235425934304,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000103611312893381,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0106238451874615,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0983353248067216,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.2984348244692,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00816990061125877,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.082975379204099,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0101790927255672,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0189148470640369,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00035189763218646,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.177331784700808,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00644451437431803,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.085119480767341,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.182007592331977,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0463425381011723,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00836670506050763,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0119087743856497,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0120779746305774,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0566016099391752,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.148281064572543,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00348658186785966,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0422363363524799,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00634415748387984,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0517562194179692,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00056001525587912,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0398485821055584,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0030250678001259,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00151341280014361,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0491003338987868,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0648726735318252,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.11577652974158,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.18001406328753,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.123354343741217,0
"S36",0.1,50,"ar1","unbalanced","Schott",3.96873030407141e-05,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000170219134858374,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.17693108561034,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00791000375336826,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000239628061082353,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.16680391221962,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.291580403752232,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00157435541356832,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0138631863683322,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.038943978041647,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.109671463123698,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.000109689396786683,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000167037896876332,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00795317881955615,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0238437029524839,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00796763032493897,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.182312541125805,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.234452426703813,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0535532080457272,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0956972684873131,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.138646726538036,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0822895896251565,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00123055283608375,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000374873485440186,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00955708356511709,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.106156875503386,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0343106785715985,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0465550272189635,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.313391019138139,0
"S36",0.1,50,"ar1","unbalanced","Schott",1.19258824804458e-06,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.133121576628191,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0134123680441645,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00571365197242002,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00204805988668066,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.016434431857707,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0126417352798097,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.379906010055285,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0966470757569895,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.048578353039098,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0214823178575727,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00623431695939347,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.112890174096369,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00266818663448964,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00123183435516394,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.127550522992784,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.000297539894930643,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0159518863353758,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0379286292025888,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0149098293529543,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0070924398479344,1
"S36",0.1,50,"ar1","unbalanced","Schott",9.40757457046359e-07,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.13422580210126,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0322845159253362,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0118727955769482,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00015911425919779,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00406671915071455,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0977535912385925,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0620579378046133,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0625996320798062,0
"S36",0.1,50,"ar1","unbalanced","Schott",2.5978852215669e-05,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000123233759270036,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000479877329359057,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0640509966721227,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00971549698542173,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0340634712311267,1
"S36",0.1,50,"ar1","unbalanced","Schott",1.32982136874515e-05,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0322476830673567,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0432051434927941,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0398425944793777,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00210382378806029,1
"S36",0.1,50,"ar1","unbalanced","Schott",7.48543951710756e-05,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0779701437002173,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00803415919354744,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0832923432444636,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00661813413426515,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.209528124345902,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.000905856413151329,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00178720724457593,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0206852698194123,1
"S36",0.1,50,"ar1","unbalanced","Schott",5.8914539797783e-06,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.123721586891241,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0622770735386882,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.00101542836399715,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0158560172263746,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0038516897955545,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00981782624356109,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.01274717949104,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0101282774384298,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0310662628937601,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0353205568664385,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000340638528684378,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000295938169610932,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000944133016338,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0287265853924219,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000183941595508941,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0132880099945262,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.119291787820227,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.000228848623503364,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0326613236138036,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00419131823789476,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00269399010324933,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00792672339179801,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0268604724672673,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.000998724229825054,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00518222175147542,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.03886872475631,1
"S36",0.1,50,"ar1","unbalanced","Schott",1.04912263924062e-05,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.23768252217829,0
"S36",0.1,50,"ar1","unbalanced","Schott",0.0142815251403767,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.00718194263528404,1
"S36",0.1,50,"ar1","unbalanced","Schott",0.0390353695500131,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",7.52148343607928e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",6.50070771546218e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.30728761149612e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.35038680027355e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.11047526729635e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",6.8004355591178e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.08376640994834e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.25202181955331e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.07114428438138e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.5763393075049e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",9.97313343020778e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.35700348127921e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",8.92619311798626e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.70916482189476e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.24922319552934e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.64773417132835e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.0109358622733e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.68767255515468e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",6.65534294341796e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.44567629984027e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.68177249798762e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.26097159491856e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.08881423832585e-06,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.93661591605132e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.30515606602921e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.4491519923231e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.65214541836667e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.38789337655876e-06,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.92068583260152e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.81954476327928e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.62412314100402e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.84972037686748e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.04398059588939e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.47240725062647e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",7.21644966006352e-15,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.33066907387547e-15,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.01695894430642e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.40998324127395e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.0724754417879e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",7.63110574730774e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.2755019263011e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.23493343223902e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.62296867453915e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.77635683940025e-15,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.12296838494785e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.65103519534205e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.07167616395054e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.69477773429116e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.47246667584022e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.50990331349021e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.40838468559923e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.11022302462516e-16,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.33066907387547e-16,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.66373598126302e-15,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.50301077034487e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.50750547997814e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.72418320018875e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.19554641134323e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.70068226168496e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.87673401661226e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.22044604925031e-16,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.26798571642439e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.94808613684927e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",8.49630222843345e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.42864731553527e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.41584530158434e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",9.99200722162641e-16,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.3382605929555e-06,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.27232788141407e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",9.08439989899534e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",9.08978169400498e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.40866809306139e-06,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.36761713065425e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.09234859940943e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",7.50510764646606e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.34948751962361e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.88848936488739e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.18967074974807e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.68255442701115e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.65263375101677e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.12837217137019e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",6.99440505513849e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.16675045802594e-06,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.4388327428394e-06,1
"S36",0.2,50,"ar1","unbalanced","Schott",0,1
"S36",0.2,50,"ar1","unbalanced","Schott",8.92062856916453e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.75872682873069e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.45974808188443e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.71924713249427e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.11022302462516e-16,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.34109982341535e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.06501482580279e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.03743680313073e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.85009202297226e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.06040257078044e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.28079777286894e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.63994937022005e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.3939517862791e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.32262387100945e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.06423577517623e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.86197757002083e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",6.13146929895336e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.1206737194367e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.87982916905116e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.74618877532862e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",9.75165805883194e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",6.99623914357517e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.99520433297585e-15,1
"S36",0.2,50,"ar1","unbalanced","Schott",8.32667268468867e-15,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.64289581938704e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.17091566945271e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.11022302462516e-16,1
"S36",0.2,50,"ar1","unbalanced","Schott",9.5072810735175e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.62482258150953e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.3366741874753e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",7.69495578367696e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.29896093881143e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.52891066263328e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",8.03578990571374e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.12487796855021e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.10156225755043e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.54265616842042e-10,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.71865058138121e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.44089209850063e-16,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.08308933938406e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.90958360235527e-14,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.43205700023452e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",4.55191440096314e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.26562094138194e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",7.0239408733741e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.40975675577693e-09,1
"S36",0.2,50,"ar1","unbalanced","Schott",1.81443748914489e-12,1
"S36",0.2,50,"ar1","unbalanced","Schott",5.90115734055985e-11,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.29705143794945e-13,1
"S36",0.2,50,"ar1","unbalanced","Schott",3.56092131337249e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.60243533389826e-08,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.24530119052879e-07,1
"S36",0.2,50,"ar1","unbalanced","Schott",2.03205230420167e-11,1
